id,AGE,ANNUAL HOURS WORKED,LABOR INCOME,Year,Unilateral Divorce Year,Equitable Distribution Year,Equitable Distribution,HOUSEWORK HOURS,STATE,worked,f_id,f_year,f_state,Treatment Year,year_before_treat,age_control,ann_hrs_work_control,labor_inc_control,treat_dummy 10,treat_dummy 9,treat_dummy 8,treat_dummy 7,treat_dummy 6,treat_dummy 5,treat_dummy 4,treat_dummy 3,treat_dummy 2,treat_dummy 1,treat_dummy 0,treat_dummy -2,treat_dummy -3,treat_dummy -4,treat_dummy -5,highearning,Has Equitable Distribution
1814,22,0,0,1969,1971,1980,1980,2080,9,TRUE,1814,1969,9,1980,FALSE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1814,23,1880,3000,1970,1971,1980,1980,1820,9,TRUE,1814,1970,9,1980,TRUE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1814,24,2000,4200,1971,1971,1980,1980,2080,9,TRUE,1814,1971,9,1980,FALSE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1814,25,400,1000,1972,1971,1980,1980,1456,9,TRUE,1814,1972,9,1980,FALSE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1814,26,0,0,1973,1971,1980,1980,1820,9,TRUE,1814,1973,9,1980,FALSE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1814,27,320,1000,1974,1971,1980,1980,520,9,TRUE,1814,1974,9,1980,FALSE,23,1880,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1825,32,1880,240,1968,1987,1967,pre-1967,,43,TRUE,1825,1968,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,33,0,0,1969,1987,1967,pre-1967,2080,43,TRUE,1825,1969,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,34,0,0,1970,1987,1967,pre-1967,1820,43,TRUE,1825,1970,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,35,0,0,1971,1987,1967,pre-1967,3380,43,TRUE,1825,1971,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,36,0,0,1972,1987,1967,pre-1967,1820,43,TRUE,1825,1972,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,37,0,0,1973,1987,1967,pre-1967,2288,43,TRUE,1825,1973,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,38,0,0,1974,1987,1967,pre-1967,2080,43,TRUE,1825,1974,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,39,128,450,1975,1987,1967,pre-1967,,43,TRUE,1825,1975,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,40,940,2100,1976,1987,1967,pre-1967,416,43,TRUE,1825,1976,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,41,774,2500,1977,1987,1967,pre-1967,936,43,TRUE,1825,1977,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
1825,42,940,3295,1978,1987,1967,pre-1967,1092,43,TRUE,1825,1978,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
1825,44,839,3931,1979,1987,1967,pre-1967,1300,43,TRUE,1825,1979,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1825,44,936,4798,1980,1987,1967,pre-1967,1196,43,TRUE,1825,1980,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,45,1457,5497,1981,1987,1967,pre-1967,1144,43,TRUE,1825,1981,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,46,1386,7443,1982,1987,1967,pre-1967,,43,TRUE,1825,1982,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,47,1491,7000,1983,1987,1967,pre-1967,1300,43,TRUE,1825,1983,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,47,1230,7464,1984,1987,1967,pre-1967,1456,43,TRUE,1825,1984,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,49,1410,9403,1985,1987,1967,pre-1967,780,43,TRUE,1825,1985,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,50,1076,8028,1986,1987,1967,pre-1967,1092,43,TRUE,1825,1986,43,1987,TRUE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,51,1296,6796,1987,1987,1967,pre-1967,780,43,TRUE,1825,1987,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,52,588,4740,1988,1987,1967,pre-1967,1040,43,TRUE,1825,1988,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1825,53,0,0,1989,1987,1967,pre-1967,1092,43,TRUE,1825,1989,43,1987,FALSE,50,1076,8028,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,50,800,4000,1968,1975,1974,1974,,20,TRUE,1834,1968,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,51,1750,5200,1969,1975,1974,1974,1664,20,TRUE,1834,1969,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,52,1820,6200,1970,1975,1974,1974,1820,20,TRUE,1834,1970,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,53,2000,8100,1971,1975,1974,1974,1664,20,TRUE,1834,1971,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,54,1920,8300,1972,1975,1974,1974,520,20,TRUE,1834,1972,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,54,2000,9000,1973,1975,1974,1974,520,20,TRUE,1834,1973,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,56,1920,10000,1974,1975,1974,1974,780,20,TRUE,1834,1974,20,1975,TRUE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,57,1920,10000,1975,1975,1974,1974,,20,TRUE,1834,1975,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,58,2000,8500,1976,1975,1974,1974,1040,20,TRUE,1834,1976,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,59,1960,8300,1977,1975,1974,1974,1300,20,TRUE,1834,1977,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,60,160,600,1978,1975,1974,1974,1040,20,TRUE,1834,1978,20,1975,FALSE,56,1920,10000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,61,0,0,1979,1975,1974,1974,2860,20,TRUE,1834,1979,20,1975,FALSE,56,1920,10000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,62,0,0,1980,1975,1974,1974,1820,20,TRUE,1834,1980,20,1975,FALSE,56,1920,10000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,63,0,0,1981,1975,1974,1974,1820,20,TRUE,1834,1981,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,64,0,0,1982,1975,1974,1974,,20,TRUE,1834,1982,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,65,0,0,1983,1975,1974,1974,1508,20,TRUE,1834,1983,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,66,0,0,1984,1975,1974,1974,0,20,TRUE,1834,1984,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,67,0,0,1985,1975,1974,1974,0,20,TRUE,1834,1985,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,68,0,0,1986,1975,1974,1974,0,20,TRUE,1834,1986,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1834,0,0,0,1987,1975,1974,1974,0,20,TRUE,1834,1987,20,1975,FALSE,56,1920,10000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,39,2000,8000,1968,1970,1967,community property,,4,TRUE,1841,1968,4,1970,FALSE,40,1960,8500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,40,1960,8500,1969,1970,1967,community property,780,4,TRUE,1841,1969,4,1970,TRUE,40,1960,8500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,40,1800,7200,1970,1970,1967,community property,728,4,TRUE,1841,1970,4,1970,FALSE,40,1960,8500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,42,1960,8000,1971,1970,1967,community property,520,4,TRUE,1841,1971,4,1970,FALSE,40,1960,8500,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,43,1935,9100,1972,1970,1967,community property,832,4,TRUE,1841,1972,4,1970,FALSE,40,1960,8500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1841,43,1600,8000,1973,1970,1967,community property,416,4,TRUE,1841,1973,4,1970,FALSE,40,1960,8500,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,48,2000,2000,1968,1971,1980,1980,,9,TRUE,1845,1968,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,49,2000,2500,1969,1971,1980,1980,1456,9,TRUE,1845,1969,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,50,2040,2100,1970,1971,1980,1980,2340,9,TRUE,1845,1970,9,1980,TRUE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1845,51,1280,3100,1971,1971,1980,1980,1040,9,TRUE,1845,1971,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1845,52,2040,2400,1972,1971,1980,1980,2340,9,TRUE,1845,1972,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1845,53,1800,3200,1973,1971,1980,1980,1976,9,TRUE,1845,1973,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,52,1040,3000,1974,1971,1980,1980,1040,9,TRUE,1845,1974,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,53,1560,5000,1975,1971,1980,1980,,9,TRUE,1845,1975,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,54,1680,5000,1976,1971,1980,1980,1040,9,TRUE,1845,1976,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,55,2040,4500,1977,1971,1980,1980,2340,9,TRUE,1845,1977,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,55,2040,5000,1978,1971,1980,1980,520,9,TRUE,1845,1978,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,56,2000,4000,1979,1971,1980,1980,1664,9,TRUE,1845,1979,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1845,60,1040,4160,1980,1971,1980,1980,2080,9,TRUE,1845,1980,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,61,2000,5000,1981,1971,1980,1980,1040,9,TRUE,1845,1981,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,62,2040,8000,1982,1971,1980,1980,,9,TRUE,1845,1982,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,62,1388,5000,1983,1971,1980,1980,1820,9,TRUE,1845,1983,9,1980,FALSE,50,2040,2100,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,64,328,1610,1984,1971,1980,1980,2496,9,TRUE,1845,1984,9,1980,FALSE,50,2040,2100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,65,0,0,1985,1971,1980,1980,4368,9,TRUE,1845,1985,9,1980,FALSE,50,2040,2100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,66,0,0,1986,1971,1980,1980,4368,9,TRUE,1845,1986,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,67,0,0,1987,1971,1980,1980,1820,9,TRUE,1845,1987,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,68,0,0,1988,1971,1980,1980,1456,9,TRUE,1845,1988,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1845,69,0,0,1989,1971,1980,1980,1820,9,TRUE,1845,1989,9,1980,FALSE,50,2040,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1867,41,500,2291,1968,1971,1984,1984,,1,TRUE,1867,1968,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,42,1827,3747,1969,1971,1984,1984,1820,1,TRUE,1867,1969,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,43,1152,3000,1970,1971,1984,1984,2652,1,TRUE,1867,1970,1,1984,TRUE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,44,480,2500,1971,1971,1984,1984,2340,1,TRUE,1867,1971,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,44,1440,3000,1972,1971,1984,1984,2080,1,TRUE,1867,1972,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,44,112,1200,1973,1971,1984,1984,1560,1,TRUE,1867,1973,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,46,520,1280,1974,1971,1984,1984,2340,1,TRUE,1867,1974,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1867,47,800,1600,1975,1971,1984,1984,,1,TRUE,1867,1975,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1867,49,0,0,1976,1971,1984,1984,1300,1,TRUE,1867,1976,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1867,49,36,600,1977,1971,1984,1984,2470,1,TRUE,1867,1977,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,50,48,600,1978,1971,1984,1984,1820,1,TRUE,1867,1978,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,51,120,600,1979,1971,1984,1984,2340,1,TRUE,1867,1979,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,52,385,1400,1980,1971,1984,1984,2600,1,TRUE,1867,1980,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,53,80,600,1981,1971,1984,1984,2340,1,TRUE,1867,1981,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,54,84,600,1982,1971,1984,1984,,1,TRUE,1867,1982,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,55,0,0,1983,1971,1984,1984,4368,1,TRUE,1867,1983,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,56,0,0,1984,1971,1984,1984,3120,1,TRUE,1867,1984,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1867,57,96,600,1985,1971,1984,1984,1040,1,TRUE,1867,1985,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1867,58,0,0,1986,1971,1984,1984,2600,1,TRUE,1867,1986,1,1984,FALSE,43,1152,3000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1867,59,0,0,1987,1971,1984,1984,2080,1,TRUE,1867,1987,1,1984,FALSE,43,1152,3000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1867,60,0,0,1988,1971,1984,1984,1560,1,TRUE,1867,1988,1,1984,FALSE,43,1152,3000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
