family,Year,FAMILY NUMBER,STATE,person,AGE,OCCUPATION,INDUSTRY,INDIVIDUAL WEIGHT,FAMILY WEIGHT,RENT/OWN STATUS,RACE,ANNUAL HOURS WORKED,LABOR INCOME,CHILDREN COUNT,YEARS WORKED FULL-TIME SINCE 18,EDUCATION,HOUSE VALUE,LEISURE HOURS,HOUSEWORK HOURS,HAS DISABILITY,DISABILITY LIMITING WORK,haschild,HOUSEHOLD HOUSEWORK HOURS,Unilateral Divorce,Equitable Distribution,State,person_husband,AGE_husband,OCCUPATION_husband,INDUSTRY_husband,RACE_husband,ANNUAL HOURS WORKED_husband,LABOR INCOME_husband,HOUSEWORK HOURS_husband,Unilateral Divorce Year,id,hasHighSchool,worked,highearning,Equitable Distribution Year,Has Equitable Distribution,hw_ratio,husband_dif,Treatment Year
1827,1976,2597,16,1827_2,60,310,657,31.3999996185303,31,5,1,2100,6500,0,34,6,0,,728,5,5,FALSE,,1972,1976,Kentucky,1827_1,53,220,657,1,2250,10500,312,1972,478,1,TRUE,TRUE,1976,TRUE,,-416,1976
1827,1977,1059,16,1827_2,61,314,657,31.3999996185303,31,5,1,1925,7600,0,34,6,0,,1040,5,5,FALSE,,1972,1976,Kentucky,1827_1,54,220,657,1,2000,10500,520,1972,478,1,TRUE,TRUE,1976,TRUE,,-520,1976
1827,1978,1032,16,1827_2,62,305,657,31.3999996185303,31,5,1,2000,7000,0,34,6,0,,702,5,5,FALSE,,1972,1976,Kentucky,1827_1,55,220,657,1,2000,11000,520,1972,478,1,TRUE,TRUE,1976,TRUE,,-182,1976
1827,1979,2289,16,1827_2,63,305,657,33.5999984741211,34,5,1,2102,8000,0,34,6,0,,1456,,5,FALSE,,1972,1976,Kentucky,1827_1,56,220,657,1,2100,11800,520,1972,478,1,TRUE,TRUE,1976,TRUE,,-936,1976
1827,1980,4073,16,1827_2,65,305,657,33.5999984741211,34,5,1,993,3800,0,34,6,0,,1560,,5,FALSE,,1972,1976,Kentucky,1827_1,57,220,657,1,2075,13000,338,1972,478,1,TRUE,TRUE,1976,TRUE,,-1222,1976
1827,1981,799,16,1827_2,65,305,657,33.5999984741211,34,5,1,907,3550,0,34,6,0,,832,,5,FALSE,,1972,1976,Kentucky,1827_1,57,220,657,1,2007,14300,312,1972,478,1,TRUE,TRUE,1976,TRUE,,-520,1976
1827,1982,4971,16,1827_2,66,0,0,33.5999984741211,34,5,1,1100,4700,0,34,6,0,,,,5,FALSE,,1972,1976,Kentucky,1827_1,59,202,657,1,2000,16000,,1972,478,1,TRUE,TRUE,1976,TRUE,,,1976
1827,1983,1667,16,1827_2,67,0,0,33.5999984741211,34,5,1,600,1000,0,34,6,0,,1040,,5,FALSE,,1972,1976,Kentucky,1827_1,59,202,657,1,2040,16000,260,1972,478,1,TRUE,TRUE,1976,TRUE,,-780,1976
1827,1984,1518,16,1827_2,68,0,0,35.5999984741211,36,5,1,160,600,0,34,6,0,,1040,,5,FALSE,,1972,1976,Kentucky,1827_1,60,202,657,1,2000,17000,156,1972,478,1,TRUE,TRUE,1976,TRUE,,-884,1976
1827,1985,1508,16,1827_2,69,0,0,35.5999984741211,36,5,1,17,200,0,0,6,0,,520,,5,FALSE,,1972,1976,Kentucky,1827_1,61,202,657,1,1900,20000,104,1972,478,1,TRUE,TRUE,1976,TRUE,,-416,1976
1827,1986,3032,16,1827_2,70,0,0,35.5999984741211,36,5,1,0,0,0,32,6,0,,312,,5,FALSE,,1972,1976,Kentucky,1827_1,63,0,0,1,912,5600,208,1972,478,1,TRUE,TRUE,1976,TRUE,,-104,1976
1827,1987,2149,16,1827_2,71,0,0,35.5999984741211,36,5,1,0,0,0,32,6,0,,1040,,5,FALSE,,1972,1976,Kentucky,1827_1,63,0,0,1,0,0,520,1972,478,1,TRUE,TRUE,1976,TRUE,,-520,1976
1827,1988,1595,16,1827_2,72,942,877,35.5999984741211,36,5,1,0,0,0,32,6,0,,1040,,5,FALSE,,1972,1976,Kentucky,1827_1,64,0,0,1,0,0,416,1972,478,1,TRUE,TRUE,1976,TRUE,,-624,1976
1827,1989,1643,16,1827_2,72,0,0,39.2999992370606,39.2999992370606,5,1,0,0,0,32,6,0,,1040,,5,FALSE,,1972,1976,Kentucky,1827_1,66,0,0,1,0,0,312,1972,478,1,TRUE,TRUE,1976,TRUE,,-728,1976
1828,1968,1828,16,1828_2,57,0,0,25,25,1,1,0,0,0,,3,13000,3807,,,,FALSE,2000,1972,1976,Kentucky,1828_1,60,510,858,1,1974,9600,,0,479,1,FALSE,FALSE,1976,FALSE,,,0
1828,1969,1989,16,1828_2,58,0,0,28.6000003814697,29,1,1,0,0,0,,,13000,4282,988,5,5,FALSE,1092,1972,1976,Kentucky,1828_1,61,510,858,1,1920,9600,104,0,479,1,FALSE,FALSE,1976,FALSE,0.904761904761905,-884,0
1828,1970,50,16,1828_2,60,0,0,28.6000003814697,29,1,1,0,0,0,,,14000,4398,780,5,5,FALSE,884,1972,1976,Kentucky,1828_1,62,510,858,1,1840,10000,104,0,479,1,FALSE,FALSE,1976,FALSE,0.882352941176471,-676,0
1828,1971,2818,16,1828_2,61,0,0,28.6000003814697,29,1,1,0,0,0,,,14000,4512,572,5,1,FALSE,754,1972,1976,Kentucky,1828_1,63,510,858,1,1800,10945,182,0,479,1,FALSE,FALSE,1976,FALSE,0.758620689655172,-390,0
1828,1972,4083,16,1828_2,62,0,0,28.6000003814697,29,1,1,0,0,0,,4,17750,4208,910,5,5,FALSE,1248,1972,1976,Kentucky,1828_1,64,510,858,1,1840,11900,338,0,479,1,FALSE,FALSE,1976,FALSE,0.729166666666667,-572,0
1828,1973,3987,16,1828_2,63,0,0,28.6000003814697,29,1,1,0,0,0,,4,19000,,624,,5,FALSE,936,1972,1976,Kentucky,1828_1,65,510,858,1,1400,7800,312,0,479,1,FALSE,FALSE,1976,FALSE,0.666666666666667,-312,0
1828,1974,3139,16,1828_2,64,0,0,31.3999996185303,31,1,1,0,0,0,31,4,19000,,286,,5,FALSE,416,1972,1976,Kentucky,1828_1,66,0,0,1,0,0,130,0,479,1,FALSE,FALSE,1976,FALSE,0.6875,-156,0
1828,1975,2923,16,1828_2,65,0,0,31.3999996185303,31,1,1,0,0,0,31,4,19000,,,,5,FALSE,,1972,1976,Kentucky,1828_1,67,0,0,1,0,0,,0,479,1,FALSE,FALSE,1976,FALSE,,,0
1828,1976,4172,16,1828_2,66,0,0,31.3999996185303,31,1,1,0,0,0,31,4,25000,,520,5,5,FALSE,,1972,1976,Kentucky,1828_1,68,0,0,1,0,0,234,0,479,1,FALSE,FALSE,1976,TRUE,,-286,0
1828,1977,4622,16,1828_2,67,0,0,31.3999996185303,31,1,1,0,0,0,31,4,30000,,780,5,1,FALSE,,1972,1976,Kentucky,1828_1,69,0,0,1,0,0,260,0,479,1,FALSE,FALSE,1976,TRUE,,-520,0
1828,1978,1277,16,1828_2,68,0,0,31.3999996185303,31,1,1,0,0,0,31,4,35000,,520,5,5,FALSE,,1972,1976,Kentucky,1828_1,70,0,0,1,0,0,520,0,479,1,FALSE,FALSE,1976,TRUE,,0,0
1828,1979,965,16,1828_2,69,0,0,33.5999984741211,34,1,1,0,0,0,31,4,45000,,520,,5,FALSE,,1972,1976,Kentucky,1828_1,71,0,0,1,0,0,260,0,479,1,FALSE,FALSE,1976,TRUE,,-260,0
1828,1980,3803,16,1828_2,70,0,0,33.5999984741211,34,1,1,0,0,0,31,4,47500,,520,,5,FALSE,,1972,1976,Kentucky,1828_1,72,0,0,1,0,0,234,0,479,1,FALSE,FALSE,1976,TRUE,,-286,0
1828,1981,443,16,1828_2,71,0,0,33.5999984741211,34,1,1,0,0,0,31,4,40000,,364,,5,FALSE,,1972,1976,Kentucky,1828_1,73,0,0,1,0,0,130,0,479,1,FALSE,FALSE,1976,TRUE,,-234,0
1828,1982,3125,16,1828_2,72,0,0,33.5999984741211,34,1,1,0,0,0,31,4,50000,,,,5,FALSE,,1972,1976,Kentucky,1828_1,74,0,0,1,0,0,,0,479,1,FALSE,FALSE,1976,TRUE,,,0
1828,1983,115,16,1828_2,73,0,0,33.5999984741211,34,1,1,0,0,0,31,4,50000,,520,,5,FALSE,,1972,1976,Kentucky,1828_1,75,0,0,1,0,0,286,0,479,1,FALSE,FALSE,1976,TRUE,,-234,0
1828,1984,1438,16,1828_2,74,0,0,35.5999984741211,36,1,1,0,0,0,31,4,55000,,468,,5,FALSE,,1972,1976,Kentucky,1828_1,76,0,0,1,0,0,182,0,479,1,FALSE,FALSE,1976,TRUE,,-286,0
1828,1985,3894,16,1828_2,75,0,0,35.5999984741211,36,1,1,0,0,0,0,3,52500,,520,,5,FALSE,,1972,1976,Kentucky,1828_1,77,0,0,1,0,0,911,0,479,1,FALSE,FALSE,1976,TRUE,,391,0
1828,1986,2483,16,1828_2,76,0,0,35.5999984741211,36,1,1,0,0,0,0,3,60000,,624,,5,FALSE,,1972,1976,Kentucky,1828_1,78,0,0,1,0,0,624,0,479,1,FALSE,FALSE,1976,TRUE,,0,0
1828,1987,1622,16,1828_2,77,0,0,35.5999984741211,36,1,1,0,0,0,31,3,60000,,520,,5,FALSE,,1972,1976,Kentucky,1828_1,79,0,0,1,0,0,520,0,479,1,FALSE,FALSE,1976,TRUE,,0,0
1828,1988,2120,16,1828_2,78,0,0,35.5999984741211,36,1,1,0,0,0,31,3,65000,,260,,5,FALSE,,1972,1976,Kentucky,1828_1,80,0,0,1,0,0,208,0,479,1,FALSE,FALSE,1976,TRUE,,-52,0
1828,1989,1589,16,1828_2,79,0,0,39.2999992370606,39.2999992370606,1,1,0,0,0,31,3,65000,,364,,5,FALSE,,1972,1976,Kentucky,1828_1,81,0,0,1,0,0,364,0,479,1,FALSE,FALSE,1976,TRUE,,0,0
1829,1968,1829,16,1829_2,39,915,669,25,25,1,1,1632,2380,3,,3,16500,2806,,,,TRUE,2300,1972,1976,Kentucky,1829_1,40,694,637,1,2083,6820,,0,480,0,TRUE,TRUE,1976,FALSE,,,1976
1829,1969,2497,16,1829_2,40,915,669,28.6000003814697,29,1,1,1712,2090,2,,,16000,2864,2080,5,5,TRUE,2080,1972,1976,Kentucky,1829_1,41,694,637,1,2160,7150,0,0,480,0,TRUE,TRUE,1976,FALSE,1,-2080,1976
1829,1970,639,16,1829_2,41,915,669,28.6000003814697,29,1,1,624,2040,2,,,17000,3781,1300,5,5,TRUE,1300,1972,1976,Kentucky,1829_1,42,694,637,1,2133,7300,0,0,480,0,TRUE,TRUE,1976,FALSE,1,-1300,1976
1829,1971,925,16,1829_2,42,915,669,28.6000003814697,29,1,1,1600,2700,2,,,17000,3386,1144,5,5,TRUE,1248,1972,1976,Kentucky,1829_1,42,694,637,1,2040,8360,104,0,480,0,TRUE,TRUE,1976,FALSE,0.916666666666667,-1040,1976
1829,1972,855,16,1829_2,43,915,669,28.6000003814697,29,1,1,1600,2900,2,,3,17250,3356,1300,5,5,TRUE,1300,1972,1976,Kentucky,1829_1,43,694,637,1,2064,7900,0,0,480,0,TRUE,TRUE,1976,FALSE,1,-1300,1976
1829,1973,4669,16,1829_2,44,915,669,28.6000003814697,29,1,1,1520,2700,2,,3,18500,,1092,,5,TRUE,1248,1972,1976,Kentucky,1829_1,45,694,637,1,2304,8200,156,0,480,0,TRUE,TRUE,1976,FALSE,0.875,-936,1976
1829,1974,4602,16,1829_2,45,915,669,31.3999996185303,31,1,1,776,2900,2,9,3,21000,,728,,5,TRUE,728,1972,1976,Kentucky,1829_1,46,694,637,1,1995,9250,0,0,480,0,TRUE,TRUE,1976,FALSE,1,-728,1976
1829,1975,2924,16,1829_2,46,915,669,31.3999996185303,31,1,1,1238,2700,2,10,3,22500,,,,5,TRUE,,1972,1976,Kentucky,1829_1,47,694,637,1,1927,9700,,0,480,0,TRUE,TRUE,1976,FALSE,,,1976
1829,1976,749,16,1829_2,47,915,669,31.3999996185303,31,1,1,980,2700,2,19,3,25000,,1820,5,5,TRUE,,1972,1976,Kentucky,1829_1,48,694,637,1,1927,10000,180,0,480,0,TRUE,TRUE,1976,TRUE,,-1640,1976
1829,1977,1060,16,1829_2,48,915,669,31.3999996185303,31,1,1,1183,2700,1,19,3,27000,,1300,5,5,TRUE,,1972,1976,Kentucky,1829_1,49,694,637,1,1974,11500,182,0,480,0,TRUE,TRUE,1976,TRUE,,-1118,1976
1829,1978,335,16,1829_2,49,915,669,31.3999996185303,31,1,1,1181,2800,1,19,3,30000,,1560,5,5,TRUE,,1972,1976,Kentucky,1829_1,49,694,637,1,1419,9200,346,0,480,0,TRUE,TRUE,1976,TRUE,,-1214,1976
1829,1979,4795,16,1829_2,50,915,669,33.5999984741211,34,1,1,1470,3500,1,19,3,35000,,2080,,5,TRUE,,1972,1976,Kentucky,1829_1,51,694,637,1,1951,14700,208,0,480,0,TRUE,TRUE,1976,TRUE,,-1872,1976
1829,1980,4325,16,1829_2,51,915,669,33.5999984741211,34,1,1,1139,2800,1,19,3,35000,,1040,,1,TRUE,,1972,1976,Kentucky,1829_1,52,402,637,1,1974,14300,0,0,480,0,TRUE,TRUE,1976,TRUE,,-1040,1976
1829,1981,2227,16,1829_2,52,915,669,33.5999984741211,34,1,1,1137,4000,1,19,3,37500,,1040,,5,TRUE,,1972,1976,Kentucky,1829_1,53,694,287,1,1889,15500,156,0,480,0,TRUE,TRUE,1976,TRUE,,-884,1976
1829,1982,4978,16,1829_2,53,915,669,33.5999984741211,34,1,1,942,4000,1,19,3,46992,,,,5,TRUE,,1972,1976,Kentucky,1829_1,54,0,0,1,1660,14500,,0,480,0,TRUE,TRUE,1976,TRUE,,,1976
1829,1983,2393,16,1829_2,54,915,669,33.5999984741211,34,1,1,1467,5500,1,19,3,70000,,520,,5,TRUE,,1972,1976,Kentucky,1829_1,55,0,0,1,0,0,520,0,480,0,TRUE,TRUE,1976,TRUE,,0,1976
1829,1984,2932,16,1829_2,55,0,0,35.5999984741211,36,1,1,1666,8180,0,19,3,32408,,1040,,1,FALSE,,1972,1976,Kentucky,1829_1,56,0,0,1,217,800,260,0,480,0,TRUE,TRUE,1976,TRUE,,-780,1976
1829,1985,1509,16,1829_2,56,0,0,35.5999984741211,36,1,1,442,1541,0,0,3,70000,,1456,,5,FALSE,,1972,1976,Kentucky,1829_1,57,0,0,1,0,0,780,0,480,0,TRUE,TRUE,1976,TRUE,,-676,1976
1829,1986,3406,16,1829_2,57,0,0,35.5999984741211,36,1,1,0,0,0,27,3,70000,,1300,,5,FALSE,,1972,1976,Kentucky,1829_1,58,0,0,1,0,0,260,0,480,0,TRUE,TRUE,1976,TRUE,,-1040,1976
1830,1968,1830,21,1830_2,19,0,0,24,24,1,1,0,0,2,,2,5000,3351,,,,TRUE,3000,1972,pre-1967,Michigan,1830_1,48,602,219,1,1938,6800,,0,481,0,FALSE,FALSE,1967,TRUE,,,0
1830,1969,425,21,1830_2,20,0,0,27.3999996185303,27,1,1,0,0,2,,,7000,3297,3120,5,5,TRUE,3120,1972,pre-1967,Michigan,1830_1,49,602,219,1,1680,7000,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-3120,0
1830,1970,1335,21,1830_2,21,0,0,27.3999996185303,27,1,1,0,0,2,,,4000,2957,4368,5,5,TRUE,4368,1972,pre-1967,Michigan,1830_1,49,602,219,1,700,6100,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-4368,0
1830,1971,467,21,1830_2,22,0,0,27.3999996185303,27,1,1,0,0,2,,,8000,3231,3120,5,5,TRUE,3120,1972,pre-1967,Michigan,1830_1,50,602,219,1,760,4800,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-3120,0
1830,1972,1468,21,1830_2,23,0,0,27.3999996185303,27,1,1,0,0,2,,3,7000,3565,2340,5,5,TRUE,2340,1972,pre-1967,Michigan,1830_1,52,602,219,1,1330,6200,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-2340,0
1830,1973,2147,21,1830_2,24,0,0,27.3999996185303,27,1,1,0,0,3,,3,7000,,2600,,5,TRUE,2600,1972,pre-1967,Michigan,1830_1,53,602,219,1,1800,8500,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-2600,0
1830,1974,4074,21,1830_2,25,0,0,33.5,32,1,1,0,0,3,0,3,12500,,3640,,5,TRUE,3640,1972,pre-1967,Michigan,1830_1,54,602,219,1,2080,12000,0,0,481,0,FALSE,FALSE,1967,TRUE,1,-3640,0
1830,1975,2399,21,1830_2,26,0,0,33.5,32,1,1,0,0,3,0,3,7000,,,,5,TRUE,,1972,pre-1967,Michigan,1830_1,54,602,219,1,1903,12520,,0,481,0,FALSE,FALSE,1967,TRUE,,,0
1830,1976,392,21,1830_2,27,0,0,33.5,32,1,1,0,0,3,0,3,18000,,2756,5,5,TRUE,,1972,pre-1967,Michigan,1830_1,55,602,219,1,2016,10900,182,0,481,0,FALSE,FALSE,1967,TRUE,,-2574,0
1830,1977,327,21,1830_2,28,0,0,33.5,32,1,1,0,0,3,0,3,17000,,2210,5,5,TRUE,,1972,pre-1967,Michigan,1830_1,56,602,219,1,2766,19900,0,0,481,0,FALSE,FALSE,1967,TRUE,,-2210,0
1830,1978,920,21,1830_2,29,0,0,33.5,32,1,1,0,0,4,0,3,35000,,2600,5,5,TRUE,,1972,pre-1967,Michigan,1830_1,57,602,219,1,2600,25900,1690,0,481,0,FALSE,FALSE,1967,TRUE,,-910,0
1830,1979,2407,21,1830_2,30,0,0,35.7999992370605,34,1,1,0,0,4,0,3,15000,,2470,,5,TRUE,,1972,pre-1967,Michigan,1830_1,58,602,219,1,2860,20673,650,0,481,0,FALSE,FALSE,1967,TRUE,,-1820,0
1830,1980,3616,21,1830_2,31,0,0,35.7999992370605,34,1,1,0,0,4,0,3,35000,,4160,,1,TRUE,,1972,pre-1967,Michigan,1830_1,60,602,219,1,1152,10000,0,0,481,0,FALSE,FALSE,1967,TRUE,,-4160,0
1830,1981,2017,21,1830_2,32,0,0,35.7999992370605,34,1,1,0,0,4,0,3,45000,,4160,,1,TRUE,,1972,pre-1967,Michigan,1830_1,60,0,0,1,0,0,0,0,481,0,FALSE,FALSE,1967,TRUE,,-4160,0
1830,1982,758,21,1830_2,32,942,808,35.7999992370605,34,1,1,180,540,4,0,3,4500,,,,1,TRUE,,1972,pre-1967,Michigan,1830_1,61,0,0,1,0,0,,0,481,0,FALSE,FALSE,1967,TRUE,,,0
1833,1968,1833,42,1833_2,21,916,838,25,25,1,2,160,63,2,,3,9000,2716,,,,TRUE,2920,1970,community property,Texas,1833_1,27,510,69,2,3036,8700,,0,482,0,TRUE,TRUE,1967,TRUE,,,1967
1833,1969,3809,42,1833_2,22,984,769,28.6000003814697,29,1,2,480,516,2,,,12000,2700,2080,2,5,TRUE,2860,1970,community property,Texas,1833_1,28,510,69,2,2750,12000,780,0,482,0,TRUE,TRUE,1967,TRUE,0.727272727272727,-1300,1967
1833,1970,642,42,1833_2,23,381,999,28.6000003814697,29,1,2,8,12,2,,,10000,3078,2080,5,5,TRUE,2860,1970,community property,Texas,1833_1,29,510,69,2,2601,12000,780,0,482,0,TRUE,TRUE,1967,TRUE,0.727272727272727,-1300,1967
1833,1971,3284,42,1833_2,24,0,0,28.6000003814697,29,1,2,0,0,2,,,10000,3363,2184,5,5,TRUE,2652,1970,community property,Texas,1833_1,30,510,69,2,2286,13000,468,0,482,0,TRUE,TRUE,1967,TRUE,0.823529411764706,-1716,1967
1833,1972,3785,42,1833_2,25,0,0,28.6000003814697,29,1,2,0,0,2,,3,11200,3338,1872,5,5,TRUE,2288,1970,community property,Texas,1833_1,31,510,69,2,2631,8700,416,0,482,0,TRUE,TRUE,1967,TRUE,0.818181818181818,-1456,1967
1833,1973,5208,42,1833_2,0,0,0,28.6000003814697,29,1,2,0,0,0,,3,15000,,624,,5,FALSE,624,1970,community property,Texas,1833_1,33,510,69,2,2363,15000,0,0,482,0,TRUE,TRUE,1967,TRUE,1,-624,1967
1837,1968,1837,5,1837_2,41,0,0,26,26,1,1,0,0,4,,7,30000,3445,,,,TRUE,2600,1972,1972,Colorado,1837_1,38,31,849,1,1960,10000,,0,484,1,FALSE,FALSE,1972,FALSE,,,0
1837,1969,2523,5,1837_2,42,0,0,28.1000003814697,28,1,1,0,0,4,,,30000,4220,1456,5,5,TRUE,1456,1972,1972,Colorado,1837_1,39,31,849,1,1785,10000,0,0,484,1,FALSE,FALSE,1972,FALSE,1,-1456,0
1837,1970,590,5,1837_2,43,0,0,28.1000003814697,28,1,1,0,0,3,,,30000,4145,1560,5,5,TRUE,1560,1972,1972,Colorado,1837_1,40,31,849,1,1750,15000,0,0,484,1,FALSE,FALSE,1972,FALSE,1,-1560,0
1837,1971,746,5,1837_2,44,320,917,28.1000003814697,28,1,1,120,500,3,,,30000,4070,1300,5,5,TRUE,1300,1972,1972,Colorado,1837_1,41,31,849,1,2040,14000,0,0,484,1,FALSE,FALSE,1972,FALSE,1,-1300,0
1837,1972,382,5,1837_2,45,0,0,28.1000003814697,28,1,1,0,0,2,,8,30000,4190,1300,5,5,TRUE,1300,1972,1972,Colorado,1837_1,42,31,849,1,2000,17500,0,0,484,1,FALSE,FALSE,1972,TRUE,1,-1300,0
1837,1973,3155,5,1837_2,47,0,0,28.1000003814697,28,1,1,0,0,2,,8,35000,,1040,,5,TRUE,1040,1972,1972,Colorado,1837_1,44,31,849,1,2080,15000,0,0,484,1,FALSE,FALSE,1972,TRUE,1,-1040,0
1837,1974,2920,5,1837_2,47,0,0,30.8999996185303,31,1,1,0,0,1,0,8,40000,,1560,,5,TRUE,1560,1972,1972,Colorado,1837_1,44,31,849,1,2056,15000,0,0,484,1,FALSE,FALSE,1972,TRUE,1,-1560,0
1837,1975,1105,5,1837_2,48,0,0,30.8999996185303,31,1,1,0,0,1,0,7,35000,,,,5,TRUE,,1972,1972,Colorado,1837_1,45,31,849,1,2040,15510,,0,484,1,FALSE,FALSE,1972,TRUE,,,0
1837,1976,3174,5,1837_2,49,0,0,30.8999996185303,31,1,1,0,0,1,0,7,45000,,780,5,5,TRUE,,1972,1972,Colorado,1837_1,46,31,849,1,2080,19000,0,0,484,1,FALSE,FALSE,1972,TRUE,,-780,0
1837,1977,4208,5,1837_2,50,0,0,30.8999996185303,31,1,1,0,0,1,0,7,50000,,1040,5,5,TRUE,,1972,1972,Colorado,1837_1,47,31,849,1,1820,20000,0,0,484,1,FALSE,FALSE,1972,TRUE,,-1040,0
1837,1978,2767,5,1837_2,51,0,0,30.8999996185303,31,1,1,0,0,1,0,7,47500,,1820,1,5,TRUE,,1972,1972,Colorado,1837_1,48,31,849,1,2000,19500,0,0,484,1,FALSE,FALSE,1972,TRUE,,-1820,0
1837,1979,5739,5,1837_2,52,0,0,33.0999984741211,33,1,1,0,0,0,0,7,50000,,520,,5,FALSE,,1972,1972,Colorado,1837_1,49,31,849,1,2040,21000,0,0,484,1,FALSE,FALSE,1972,TRUE,,-520,0
1837,1980,4740,5,1837_2,54,0,0,33.0999984741211,33,1,1,0,0,0,0,7,55000,,1423,,5,FALSE,,1972,1972,Colorado,1837_1,51,31,849,1,2080,19000,0,0,484,1,FALSE,FALSE,1972,TRUE,,-1423,0
1837,1981,3279,5,1837_2,54,0,0,33.0999984741211,33,1,1,0,0,0,0,7,70000,,1040,,5,FALSE,,1972,1972,Colorado,1837_1,51,31,849,1,2000,15500,0,0,484,1,FALSE,FALSE,1972,TRUE,,-1040,0
1837,1982,2835,5,1837_2,55,0,0,33.0999984741211,33,1,1,0,0,0,0,7,65000,,,,5,FALSE,,1972,1972,Colorado,1837_1,52,31,849,1,1960,20335,,0,484,1,FALSE,FALSE,1972,TRUE,,,0
1837,1983,5985,5,1837_2,56,370,849,33.0999984741211,33,1,1,1410,4568,0,0,7,65000,,650,,5,FALSE,,1972,1972,Colorado,1837_1,53,31,937,1,1820,14527,104,0,484,1,FALSE,FALSE,1972,TRUE,,-546,0
1837,1984,1521,5,1837_2,57,370,849,35.0999984741211,35,1,1,980,2678,0,0,7,70000,,520,,5,FALSE,,1972,1972,Colorado,1837_1,54,31,927,1,2080,16342,52,0,484,1,FALSE,FALSE,1972,TRUE,,-468,0
1837,1985,3080,5,1837_2,58,372,849,35.0999984741211,35,1,1,1440,2929,0,5,7,65000,,780,,5,FALSE,,1972,1972,Colorado,1837_1,55,31,927,1,1547,19048,26,0,484,1,FALSE,FALSE,1972,TRUE,,-754,0
1837,1986,2296,5,1837_2,59,0,0,35.0999984741211,35,1,1,0,0,0,5,7,60000,,780,,5,FALSE,,1972,1972,Colorado,1837_1,56,31,937,1,1716,21708,52,0,484,1,FALSE,FALSE,1972,TRUE,,-728,0
1837,1987,2366,5,1837_2,60,370,849,35.0999984741211,35,1,1,1372,5875,0,5,7,50000,,1040,,5,FALSE,,1972,1972,Colorado,1837_1,57,31,927,1,2080,22427,260,0,484,1,FALSE,FALSE,1972,TRUE,,-780,0
1837,1988,3012,5,1837_2,61,372,849,35.0999984741211,35,1,1,1530,1885,0,5,7,45000,,520,,5,FALSE,,1972,1972,Colorado,1837_1,58,31,927,1,1560,19140,26,0,484,1,FALSE,FALSE,1972,TRUE,,-494,0
1837,1989,741,5,1837_2,62,0,0,38.7000007629395,38.7000007629395,1,1,0,0,0,5,7,50000,,416,,5,FALSE,,1972,1972,Colorado,1837_1,59,31,849,1,1960,18150,52,0,484,1,FALSE,FALSE,1972,TRUE,,-364,0
1839,1968,1839,2,1839_2,20,395,927,24,24,1,3,1040,1404,0,,3,7500,3281,,,,FALSE,1500,1973,community property,Arizona,1839_1,24,705,667,3,2146,4000,,1973,485,1,TRUE,TRUE,1967,TRUE,,,1973
1839,1969,2292,2,1839_2,21,643,288,27.3999996185303,27,1,3,1680,2400,0,,,11000,2725,1948,5,5,FALSE,1948,1973,community property,Arizona,1839_1,25,231,667,3,2028,6200,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-1948,1973
1839,1970,3991,2,1839_2,22,0,0,27.3999996185303,27,1,3,0,0,1,,,12500,3433,2184,5,5,TRUE,2184,1973,community property,Arizona,1839_1,27,231,667,3,2436,6100,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-2184,1973
1839,1971,4052,2,1839_2,23,602,358,27.3999996185303,27,1,3,1560,3700,1,,,13500,3098,1092,5,5,TRUE,1092,1973,community property,Arizona,1839_1,27,231,667,3,2196,7750,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-1092,1973
1839,1972,2882,2,1839_2,24,602,358,27.3999996185303,27,1,3,2000,5501,1,,3,3300,3094,1352,5,5,TRUE,1352,1973,community property,Arizona,1839_1,29,801,17,3,1596,4997,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-1352,1973
1839,1973,3444,2,1839_2,29,602,358,27.3999996185303,27,1,3,1000,700,2,,3,3500,,1820,,5,TRUE,1820,1973,community property,Arizona,1839_1,29,415,67,3,1260,6300,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-1820,1973
1839,1974,4810,2,1839_2,26,0,0,33.5,32,1,3,0,0,2,2,3,10000,,780,,5,TRUE,780,1973,community property,Arizona,1839_1,30,445,67,3,1980,9000,0,1973,485,1,TRUE,TRUE,1967,TRUE,1,-780,1973
1839,1975,4569,2,1839_2,26,0,0,33.5,32,1,3,0,0,2,2,4,36000,,,,5,TRUE,,1973,community property,Arizona,1839_1,31,445,67,3,1920,16200,,1973,485,1,TRUE,TRUE,1967,TRUE,,,1973
1839,1976,5694,2,1839_2,27,0,0,33.5,32,1,3,0,0,2,5,4,17000,,1430,5,5,TRUE,,1973,community property,Arizona,1839_1,32,420,67,3,1606,4300,0,1973,485,1,TRUE,TRUE,1967,TRUE,,-1430,1973
